,hh_inc,hh_size,hh_type,vehicle,workers,sample,total
150,"$100,000 to $149,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,1.29746791946
151,"$100,000 to $149,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.677022167624
152,"$100,000 to $149,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,1.53200185767
153,"$100,000 to $149,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,1.38737969742
154,"$100,000 to $149,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,1.1237141896
155,"$100,000 to $149,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.781033805169
156,"$100,000 to $149,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.479919841148
157,"$100,000 to $149,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,1.15320689203
158,"$100,000 to $149,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,1.12573178297
159,"$100,000 to $149,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.657582242496
160,"$15,000 to $24,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
161,"$15,000 to $24,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
162,"$15,000 to $24,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
163,"$15,000 to $24,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
164,"$15,000 to $24,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
165,"$15,000 to $24,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
166,"$15,000 to $24,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
167,"$15,000 to $24,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
168,"$15,000 to $24,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
169,"$15,000 to $24,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
170,"$15,000 to $24,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
171,"$15,000 to $24,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
172,"$15,000 to $24,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
173,"$15,000 to $24,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
174,"$15,000 to $24,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
175,"$15,000 to $24,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
176,"$15,000 to $24,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
177,"$15,000 to $24,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
178,"$15,000 to $24,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
179,"$15,000 to $24,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
180,"$15,000 to $24,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,256.462095081
181,"$15,000 to $24,999",1-person household,Nonfamily households,No vehicle available,1 worker,2.0,112.529522826
182,"$15,000 to $24,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
183,"$15,000 to $24,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
184,"$15,000 to $24,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,628.250408259
185,"$15,000 to $24,999",1-person household,Nonfamily households,1 vehicle available,1 worker,23.0,1862.36036475
186,"$15,000 to $24,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
187,"$15,000 to $24,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
188,"$15,000 to $24,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,305.951746977
189,"$15,000 to $24,999",1-person household,Nonfamily households,2 vehicles available,1 worker,7.0,609.169283736
190,"$15,000 to $24,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
191,"$15,000 to $24,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
192,"$15,000 to $24,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,162.968739906
193,"$15,000 to $24,999",1-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.0853918384024
194,"$15,000 to $24,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
195,"$15,000 to $24,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
196,"$15,000 to $24,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,51.0521128784
197,"$15,000 to $24,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0709787354909
198,"$15,000 to $24,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
199,"$15,000 to $24,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
200,"$15,000 to $24,999",2-person household,Family households,No vehicle available,No workers,0.0,0.0783664364823
201,"$15,000 to $24,999",2-person household,Family households,No vehicle available,1 worker,1.0,81.2004211122
202,"$15,000 to $24,999",2-person household,Family households,No vehicle available,2 workers,0.0,0.074962351986
203,"$15,000 to $24,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
204,"$15,000 to $24,999",2-person household,Family households,1 vehicle available,No workers,3.0,575.918390961
205,"$15,000 to $24,999",2-person household,Family households,1 vehicle available,1 worker,2.0,233.715588327
206,"$15,000 to $24,999",2-person household,Family households,1 vehicle available,2 workers,1.0,98.8500396064
207,"$15,000 to $24,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
208,"$15,000 to $24,999",2-person household,Family households,2 vehicles available,No workers,3.0,280.466571155
209,"$15,000 to $24,999",2-person household,Family households,2 vehicles available,1 worker,2.0,251.183872849
210,"$15,000 to $24,999",2-person household,Family households,2 vehicles available,2 workers,0.0,0.117633105621
211,"$15,000 to $24,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
212,"$15,000 to $24,999",2-person household,Family households,3 vehicles available,No workers,0.0,0.0497979219909
213,"$15,000 to $24,999",2-person household,Family households,3 vehicles available,1 worker,0.0,0.123236161742
214,"$15,000 to $24,999",2-person household,Family households,3 vehicles available,2 workers,1.0,101.879967874
215,"$15,000 to $24,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
216,"$15,000 to $24,999",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.0155998575927
217,"$15,000 to $24,999",2-person household,Family households,4 or more vehicles available,1 worker,0.0,0.102435397701
218,"$15,000 to $24,999",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.102062890142
219,"$15,000 to $24,999",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
220,"$15,000 to $24,999",2-person household,Nonfamily households,No vehicle available,No workers,0.0,28.5847210886
221,"$15,000 to $24,999",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,29.618437356
222,"$15,000 to $24,999",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,27.3430567963
223,"$15,000 to $24,999",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
224,"$15,000 to $24,999",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,70.0234578066
225,"$15,000 to $24,999",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,42.6247205197
226,"$15,000 to $24,999",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,36.0562625861
227,"$15,000 to $24,999",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
228,"$15,000 to $24,999",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,34.1007327073
229,"$15,000 to $24,999",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,45.8105616998
230,"$15,000 to $24,999",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,42.9075209476
231,"$15,000 to $24,999",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
232,"$15,000 to $24,999",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,18.1641500468
233,"$15,000 to $24,999",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,44.9512759484
234,"$15,000 to $24,999",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,37.161450704
235,"$15,000 to $24,999",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
236,"$15,000 to $24,999",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,5.69016020536
237,"$15,000 to $24,999",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,37.3640477265
238,"$15,000 to $24,999",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,37.2281729164
239,"$15,000 to $24,999",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
240,"$15,000 to $24,999",3-person household,Family households,No vehicle available,No workers,0.0,0.102183877826
241,"$15,000 to $24,999",3-person household,Family households,No vehicle available,1 worker,0.0,0.0926585564215
242,"$15,000 to $24,999",3-person household,Family households,No vehicle available,2 workers,0.0,0.09729292639
243,"$15,000 to $24,999",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.120762512131
244,"$15,000 to $24,999",3-person household,Family households,1 vehicle available,No workers,0.0,0.25031793857
245,"$15,000 to $24,999",3-person household,Family households,1 vehicle available,1 worker,6.0,800.085100456
246,"$15,000 to $24,999",3-person household,Family households,1 vehicle available,2 workers,0.0,0.128296529822
247,"$15,000 to $24,999",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.300371574918
248,"$15,000 to $24,999",3-person household,Family households,2 vehicles available,No workers,1.0,121.902365042
249,"$15,000 to $24,999",3-person household,Family households,2 vehicles available,1 worker,4.0,573.25651113
250,"$15,000 to $24,999",3-person household,Family households,2 vehicles available,2 workers,1.0,152.674893236
251,"$15,000 to $24,999",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0932898139494
252,"$15,000 to $24,999",3-person household,Family households,3 vehicles available,No workers,0.0,0.0649327059534
253,"$15,000 to $24,999",3-person household,Family households,3 vehicles available,1 worker,0.0,0.140625931362
254,"$15,000 to $24,999",3-person household,Family households,3 vehicles available,2 workers,1.0,132.229045012
255,"$15,000 to $24,999",3-person household,Family households,3 vehicles available,3 or more workers,0.0,0.107622027545
256,"$15,000 to $24,999",3-person household,Family households,4 or more vehicles available,No workers,0.0,0.0203410288117
257,"$15,000 to $24,999",3-person household,Family households,4 or more vehicles available,1 worker,0.0,0.116889985882
258,"$15,000 to $24,999",3-person household,Family households,4 or more vehicles available,2 workers,0.0,0.132466458091
259,"$15,000 to $24,999",3-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0906111025495
260,"$15,000 to $24,999",3-person household,Nonfamily households,No vehicle available,No workers,0.0,3.70128495676
261,"$15,000 to $24,999",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,3.35626057939
262,"$15,000 to $24,999",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,3.52412584555
263,"$15,000 to $24,999",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,4.37423670936
264,"$15,000 to $24,999",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,9.06696868571
265,"$15,000 to $24,999",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,4.83008834897
266,"$15,000 to $24,999",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,4.64713246292
267,"$15,000 to $24,999",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,10.8800019664
268,"$15,000 to $24,999",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,4.41552424433
269,"$15,000 to $24,999",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,5.19109703543
270,"$15,000 to $24,999",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,5.53016089848
271,"$15,000 to $24,999",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,3.37912586932
272,"$15,000 to $24,999",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,2.35198010547
273,"$15,000 to $24,999",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,5.09372569679
274,"$15,000 to $24,999",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,4.78957527901
275,"$15,000 to $24,999",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,3.8982645799
276,"$15,000 to $24,999",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.736788870684
277,"$15,000 to $24,999",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,4.23396680128
278,"$15,000 to $24,999",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,4.79817481032
279,"$15,000 to $24,999",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,3.28209809528
280,"$15,000 to $24,999",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.317716816299
281,"$15,000 to $24,999",4-or-more-person household,Family households,No vehicle available,1 worker,0.0,0.120469604554
282,"$15,000 to $24,999",4-or-more-person household,Family households,No vehicle available,2 workers,0.0,0.108961306444
283,"$15,000 to $24,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.115494906772
